sampler,runtime,error_mean,error_variance
ZZP del = 0.030000000000000006,2450.3323112334,3.6763940550481954e-5,0.021585525870760607
ZZP del = 0.030000000000000006,2450.3323112334,3.664061458049677e-5,0.020941307696404315
ZZP del = 0.030000000000000006,2450.3323112334,3.650753845415161e-5,0.020299555068432274
ZZP del = 0.030000000000000006,2450.3323112334,3.667253599464388e-5,0.019752033360583055
ZZP del = 0.030000000000000006,2450.3323112334,3.668191797659335e-5,0.019481535870455053
ZZP del = 0.030000000000000006,2450.3323112334,3.676595904063823e-5,0.018739488351578897
ZZP del = 0.030000000000000006,2450.3323112334,3.7142304656047146e-5,0.018196845869448197
ZZP del = 0.030000000000000006,2450.3323112334,3.7244143138203606e-5,0.017971263249031665
ZZP del = 0.030000000000000006,2450.3323112334,3.7179108134051095e-5,0.01737093140807935
ZZP del = 0.030000000000000006,2450.3323112334,3.725311840182292e-5,0.01683805349373031
ZZP del = 0.030000000000000006,2450.3323112334,3.727297786979455e-5,0.016532576493506413
ZZP del = 0.030000000000000006,2450.3323112334,3.723221436539296e-5,0.01596782988546862
ZZP del = 0.030000000000000006,2450.3323112334,3.7376075788387945e-5,0.015426556181374063
ZZP del = 0.030000000000000006,2450.3323112334,3.717203170647208e-5,0.015239858367350331
ZZP del = 0.030000000000000006,2450.3323112334,3.714461917997324e-5,0.01485503734457964
ZZP del = 0.030000000000000006,2450.3323112334,3.7138269098388235e-5,0.014307432087283415
ZZP del = 0.030000000000000006,2450.3323112334,3.7191027745607166e-5,0.013782787402146937
ZZP del = 0.030000000000000006,2450.3323112334,3.697282640502899e-5,0.013299454989588465
ZZP del = 0.030000000000000006,2450.3323112334,3.698836578675732e-5,0.01283893146814718
ZZP del = 0.030000000000000006,2450.3323112334,3.677898672512399e-5,0.012713374487463226
ZZP del = 0.030000000000000006,2450.3323112334,3.6744774821715644e-5,0.012246839705497146
ZZP del = 0.030000000000000006,2450.3323112334,3.65488641070871e-5,0.011977382597249139
ZZP del = 0.030000000000000006,2450.3323112334,3.659417523438226e-5,0.011598330240237523
ZZP del = 0.030000000000000006,2450.3323112334,3.6512849276485447e-5,0.011427015290059957
ZZP del = 0.030000000000000006,2450.3323112334,3.6647710394221655e-5,0.01135966070883224
ZZP del = 0.030000000000000006,2450.3323112334,3.6643454009873324e-5,0.011242902158396652
ZZP del = 0.030000000000000006,2450.3323112334,3.6760644221765425e-5,0.011061792589929165
ZZP del = 0.030000000000000006,2450.3323112334,3.678430357487133e-5,0.010853269665921525
ZZP del = 0.030000000000000006,2450.3323112334,3.682156795251791e-5,0.010575147608268212
ZZP del = 0.030000000000000006,2450.3323112334,3.689537818848657e-5,0.010174767212765145
ZZP del = 0.030000000000000006,2450.3323112334,3.682371854927941e-5,0.010326880589808846
ZZP del = 0.030000000000000006,2450.3323112334,3.6643867371342584e-5,0.009989928586435357
ZZP del = 0.030000000000000006,2450.3323112334,3.660666201285106e-5,0.009765281014282617
ZZP del = 0.030000000000000006,2450.3323112334,3.650177753063948e-5,0.009737387839236968
ZZP del = 0.030000000000000006,2450.3323112334,3.6432287279030005e-5,0.009452409259623526
ZZP del = 0.030000000000000006,2450.3323112334,3.648258461333962e-5,0.00938323189805403
ZZP del = 0.030000000000000006,2450.3323112334,3.6507458351626986e-5,0.00920333488150323
ZZP del = 0.030000000000000006,2450.3323112334,3.640805832390825e-5,0.0090160826596893
ZZP del = 0.030000000000000006,2450.3323112334,3.6710643201205336e-5,0.008812445616520736
ZZP del = 0.030000000000000006,2450.3323112334,3.6646076421203304e-5,0.008612931183769943
ZZP del = 0.030000000000000006,2450.3323112334,3.6800624843404096e-5,0.008459098812796037
ZZP del = 0.030000000000000006,2450.3323112334,3.682231588327208e-5,0.008248664873724419
ZZP del = 0.030000000000000006,2450.3323112334,3.67565103822748e-5,0.007996463110261198
ZZP del = 0.030000000000000006,2450.3323112334,3.6744685542203096e-5,0.007759739934333482
ZZP del = 0.030000000000000006,2450.3323112334,3.676061112978895e-5,0.007644148843174298
ZZP del = 0.030000000000000006,2450.3323112334,3.6635108972484916e-5,0.007460161423585426
ZZP del = 0.030000000000000006,2450.3323112334,3.666436083327228e-5,0.007360422027802543
ZZP del = 0.030000000000000006,2450.3323112334,3.6533162129991924e-5,0.007246551713155626
ZZP del = 0.030000000000000006,2450.3323112334,3.658903535025621e-5,0.007087871488456401
ZZP del = 0.030000000000000006,2450.3323112334,3.660715516672282e-5,0.006977741437460681
ZZP del = 0.030000000000000006,2450.3323112334,3.6603519384359667e-5,0.006866956052490257
ZZP del = 0.030000000000000006,2450.3323112334,3.6614778240992705e-5,0.006775826159651936
ZZP del = 0.030000000000000006,2450.3323112334,3.65768109234683e-5,0.006652316115960158
ZZP del = 0.030000000000000006,2450.3323112334,3.665170882848502e-5,0.006476006540691309
ZZP del = 0.030000000000000006,2450.3323112334,3.658044707170846e-5,0.006380065258629723
ZZP del = 0.030000000000000006,2450.3323112334,3.6491647221001585e-5,0.006361656715052297
ZZP del = 0.030000000000000006,2450.3323112334,3.65630156272218e-5,0.006351598389523731
ZZP del = 0.030000000000000006,2450.3323112334,3.65402873770398e-5,0.006285957022146099
ZZP del = 0.030000000000000006,2450.3323112334,3.6569818057012954e-5,0.006217593826996292
ZZP del = 0.030000000000000006,2450.3323112334,3.6737380661115616e-5,0.006105618649389494
ZZP del = 0.030000000000000006,2450.3323112334,3.686291738254467e-5,0.00601620318642365
ZZP del = 0.030000000000000006,2450.3323112334,3.675606549688632e-5,0.00592275447587577
ZZP del = 0.030000000000000006,2450.3323112334,3.680199494607238e-5,0.005872156505858393
ZZP del = 0.030000000000000006,2450.3323112334,3.6785285974762196e-5,0.005749565252523253
ZZP del = 0.030000000000000006,2450.3323112334,3.6767129790737066e-5,0.00565400513424907
ZZP del = 0.030000000000000006,2450.3323112334,3.679932358007869e-5,0.00564959569192069
ZZP del = 0.030000000000000006,2450.3323112334,3.683580810394724e-5,0.0055048271117561585
ZZP del = 0.030000000000000006,2450.3323112334,3.685416309788446e-5,0.005367364972463592
ZZP del = 0.030000000000000006,2450.3323112334,3.673660866043452e-5,0.0053383772099133905
ZZP del = 0.030000000000000006,2450.3323112334,3.68268312221473e-5,0.005256769665837607
ZZP del = 0.030000000000000006,2450.3323112334,3.6774789364539645e-5,0.00524277586074162
ZZP del = 0.030000000000000006,2450.3323112334,3.6901348422043216e-5,0.005147456313003536
ZZP del = 0.030000000000000006,2450.3323112334,3.675073461824369e-5,0.005116525579696984
ZZP del = 0.030000000000000006,2450.3323112334,3.675954228622021e-5,0.004998677500512994
ZZP del = 0.030000000000000006,2450.3323112334,3.6930791662419024e-5,0.004853912366198807
ZZP del = 0.030000000000000006,2450.3323112334,3.6863697444121955e-5,0.004791895661574957
ZZP del = 0.030000000000000006,2450.3323112334,3.6721277130851426e-5,0.00476389665836135
ZZP del = 0.030000000000000006,2450.3323112334,3.672469750311481e-5,0.00472484751472381
ZZP del = 0.030000000000000006,2450.3323112334,3.680856840583741e-5,0.004664482817104698
ZZP del = 0.030000000000000006,2450.3323112334,3.672751113733163e-5,0.0046168650004842415
ZZP del = 0.030000000000000006,2450.3323112334,3.664126703211191e-5,0.004569201869336153
ZZP del = 0.030000000000000006,2450.3323112334,3.674530463575327e-5,0.004537752483767654
ZZP del = 0.030000000000000006,2450.3323112334,3.667964987898424e-5,0.004451681476025713
ZZP del = 0.030000000000000006,2450.3323112334,3.6653233486488915e-5,0.0043804377932171665
ZZP del = 0.030000000000000006,2450.3323112334,3.670160369837974e-5,0.00434515686026344
ZZP del = 0.030000000000000006,2450.3323112334,3.6690963968706943e-5,0.004262562964328113
ZZP del = 0.030000000000000006,2450.3323112334,3.673507660592667e-5,0.0042135342692757915
ZZP del = 0.030000000000000006,2450.3323112334,3.683530009084602e-5,0.004169349793731381
ZZP del = 0.030000000000000006,2450.3323112334,3.6823555086590424e-5,0.0040943927138225675
ZZP del = 0.030000000000000006,2450.3323112334,3.688539253962592e-5,0.004064599554366082
ZZP del = 0.030000000000000006,2450.3323112334,3.6995882491759025e-5,0.004015916658668149
ZZP del = 0.030000000000000006,2450.3323112334,3.6949203251729034e-5,0.003994298816230888
ZZP del = 0.030000000000000006,2450.3323112334,3.69808878929483e-5,0.003962786367535422
ZZP del = 0.030000000000000006,2450.3323112334,3.7120334686921105e-5,0.0039862259562310045
ZZP del = 0.030000000000000006,2450.3323112334,3.686271404535842e-5,0.0038964102525002944
ZZP del = 0.030000000000000006,2450.3323112334,3.675289325928572e-5,0.003890936738966723
ZZP del = 0.030000000000000006,2450.3323112334,3.680912991347777e-5,0.003832623637892216
ZZP del = 0.030000000000000006,2450.3323112334,3.691298766055353e-5,0.003778541460170269
ZZP del = 0.030000000000000006,2450.3323112334,3.691512425585038e-5,0.0037293631697535483
ZZP del = 0.030000000000000006,2450.3323112334,3.697127092597172e-5,0.0037014937691465604
ZZP del = 0.030000000000000006,2450.3323112334,3.695113152004635e-5,0.0036664943287542536
ZZP del = 0.030000000000000006,2450.3323112334,3.695275790664949e-5,0.003627818714943327
ZZP del = 0.030000000000000006,2450.3323112334,3.683549532443247e-5,0.0035514862115481926
ZZP del = 0.030000000000000006,2450.3323112334,3.687719881052111e-5,0.0035965870639004813
ZZP del = 0.030000000000000006,2450.3323112334,3.677550494166898e-5,0.003547927535672013
ZZP del = 0.030000000000000006,2450.3323112334,3.678835150194033e-5,0.003460249701659795
ZZP del = 0.030000000000000006,2450.3323112334,3.679585517262506e-5,0.0034000284595688906
ZZP del = 0.030000000000000006,2450.3323112334,3.667293176697084e-5,0.0033753433184100677
ZZP del = 0.030000000000000006,2450.3323112334,3.6613267170266416e-5,0.003330072178633964
ZZP del = 0.030000000000000006,2450.3323112334,3.678742280678855e-5,0.00331747333729056
ZZP del = 0.030000000000000006,2450.3323112334,3.6842503601625e-5,0.0033661580512101843
ZZP del = 0.030000000000000006,2450.3323112334,3.675325663341241e-5,0.0033791585375337356
ZZP del = 0.030000000000000006,2450.3323112334,3.673144788622735e-5,0.0033078734760907517
ZZP del = 0.030000000000000006,2450.3323112334,3.6657705184105816e-5,0.0033112346617291725
ZZP del = 0.030000000000000006,2450.3323112334,3.672321835110675e-5,0.0032491760905844587
ZZP del = 0.030000000000000006,2450.3323112334,3.6656871284021706e-5,0.00320728986589765
ZZP del = 0.030000000000000006,2450.3323112334,3.655189362356123e-5,0.003232986828982443
ZZP del = 0.030000000000000006,2450.3323112334,3.669039929401326e-5,0.0032138330588924124
ZZP del = 0.030000000000000006,2450.3323112334,3.667108686273186e-5,0.0031297143318943918
ZZP del = 0.030000000000000006,2450.3323112334,3.674891683530476e-5,0.003069208761008725
ZZP del = 0.030000000000000006,2450.3323112334,3.68153090211529e-5,0.003048261565135474
ZZP del = 0.030000000000000006,2450.3323112334,3.693696854814318e-5,0.0030090001824838518
ZZP del = 0.030000000000000006,2450.3323112334,3.6997398112833686e-5,0.002974575058666827
ZZP del = 0.030000000000000006,2450.3323112334,3.7114396092040905e-5,0.002961790377821275
ZZP del = 0.030000000000000006,2450.3323112334,3.713135031948479e-5,0.002887145358361614
ZZP del = 0.030000000000000006,2450.3323112334,3.701555690712948e-5,0.0028358378007296253
ZZP del = 0.030000000000000006,2450.3323112334,3.7163872979249195e-5,0.002841854968301814
ZZP del = 0.030000000000000006,2450.3323112334,3.7159995818729785e-5,0.0028217077781432934
ZZP del = 0.030000000000000006,2450.3323112334,3.718120286480582e-5,0.0027733142061457617
ZZP del = 0.030000000000000006,2450.3323112334,3.7247253841897234e-5,0.00276145011125001
ZZP del = 0.030000000000000006,2450.3323112334,3.731304313034889e-5,0.002770628544648005
ZZP del = 0.030000000000000006,2450.3323112334,3.734057469302133e-5,0.002745686694206631
ZZP del = 0.030000000000000006,2450.3323112334,3.723103755541698e-5,0.002761333608540214
ZZP del = 0.030000000000000006,2450.3323112334,3.720178716168967e-5,0.0027435757280649536
ZZP del = 0.030000000000000006,2450.3323112334,3.731120710919445e-5,0.0027663120147368688
ZZP del = 0.030000000000000006,2450.3323112334,3.733041836336438e-5,0.0027603886098815644
ZZP del = 0.030000000000000006,2450.3323112334,3.7354477773662974e-5,0.0027047331568842365
ZZP del = 0.030000000000000006,2450.3323112334,3.737510659080503e-5,0.0026720292074040096
ZZP del = 0.030000000000000006,2450.3323112334,3.734575510301147e-5,0.0026362386652101304
ZZP del = 0.030000000000000006,2450.3323112334,3.729026466011203e-5,0.0026256394492821457
ZZP del = 0.030000000000000006,2450.3323112334,3.718000062619695e-5,0.002619170426611269
ZZP del = 0.030000000000000006,2450.3323112334,3.714396570625142e-5,0.002619223321218789
ZZP del = 0.030000000000000006,2450.3323112334,3.714811871009292e-5,0.0025585477889404017
ZZP del = 0.030000000000000006,2450.3323112334,3.7152868992199684e-5,0.002528227204134654
ZZP del = 0.030000000000000006,2450.3323112334,3.714582874271528e-5,0.002464521087909208
ZZP del = 0.030000000000000006,2450.3323112334,3.7078030776930544e-5,0.0024705448138674603
ZZP del = 0.030000000000000006,2450.3323112334,3.706150785093957e-5,0.0024628187408097155
ZZP del = 0.030000000000000006,2450.3323112334,3.7006210142793816e-5,0.0024788984325801156
ZZP del = 0.030000000000000006,2450.3323112334,3.694884554114131e-5,0.002457674563262431
ZZP del = 0.030000000000000006,2450.3323112334,3.696138801375424e-5,0.0024202054824234128
ZZP del = 0.030000000000000006,2450.3323112334,3.703232062373744e-5,0.002410778783490622
ZZP del = 0.030000000000000006,2450.3323112334,3.698313922612358e-5,0.002420178290725037
ZZP del = 0.030000000000000006,2450.3323112334,3.693974932014994e-5,0.0024106675861980753
ZZP del = 0.030000000000000006,2450.3323112334,3.7106339520527205e-5,0.002393341458740734
ZZP del = 0.030000000000000006,2450.3323112334,3.713595104453685e-5,0.002385011024203018
ZZP del = 0.030000000000000006,2450.3323112334,3.71172978643576e-5,0.002362234595033349
ZZP del = 0.030000000000000006,2450.3323112334,3.711783811346346e-5,0.0023847740075433384
ZZP del = 0.030000000000000006,2450.3323112334,3.712831373249786e-5,0.0023818662833432025
ZZP del = 0.030000000000000006,2450.3323112334,3.716036667857099e-5,0.002346016134133331
ZZP del = 0.030000000000000006,2450.3323112334,3.719217609475754e-5,0.002309381553591431
ZZP del = 0.030000000000000006,2450.3323112334,3.7195334888510313e-5,0.002291881868096941
ZZP del = 0.030000000000000006,2450.3323112334,3.720547423076316e-5,0.0022465021913565244
ZZP del = 0.030000000000000006,2450.3323112334,3.7181904652373874e-5,0.0022369233399590293
ZZP del = 0.030000000000000006,2450.3323112334,3.7077111980047425e-5,0.0021967530506988167
ZZP del = 0.030000000000000006,2450.3323112334,3.703607760001348e-5,0.0021742262985504123
ZZP del = 0.030000000000000006,2450.3323112334,3.697389640068931e-5,0.0021564619679915772
ZZP del = 0.030000000000000006,2450.3323112334,3.693747751055781e-5,0.00216610460698052
ZZP del = 0.030000000000000006,2450.3323112334,3.700695448021988e-5,0.002150623100078294
ZZP del = 0.030000000000000006,2450.3323112334,3.695932228380782e-5,0.0021366206002649767
ZZP del = 0.030000000000000006,2450.3323112334,3.692479815944094e-5,0.002138277489146925
ZZP del = 0.030000000000000006,2450.3323112334,3.6889139459065124e-5,0.0021067123348495346
ZZP del = 0.030000000000000006,2450.3323112334,3.6931375060335283e-5,0.002089270928951677
ZZP del = 0.030000000000000006,2450.3323112334,3.695537722528557e-5,0.0020441135676647682
ZZP del = 0.030000000000000006,2450.3323112334,3.692628350189197e-5,0.002005717443925055
ZZP del = 0.030000000000000006,2450.3323112334,3.690678735975646e-5,0.0019702097275778215
ZZP del = 0.030000000000000006,2450.3323112334,3.6881608851377804e-5,0.0019607976168473464
ZZP del = 0.030000000000000006,2450.3323112334,3.6840945521225896e-5,0.0019643806189915724
ZZP del = 0.030000000000000006,2450.3323112334,3.683172422257721e-5,0.0019518158394526755
ZZP del = 0.030000000000000006,2450.3323112334,3.681286296202826e-5,0.001977385218592782
ZZP del = 0.030000000000000006,2450.3323112334,3.686768282790626e-5,0.001968472648638191
ZZP del = 0.030000000000000006,2450.3323112334,3.6908699300069165e-5,0.0019348387482029945
ZZP del = 0.030000000000000006,2450.3323112334,3.694572658016791e-5,0.0019398439558200764
ZZP del = 0.030000000000000006,2450.3323112334,3.7008224225058424e-5,0.001911793983938217
ZZP del = 0.030000000000000006,2450.3323112334,3.6996296713182184e-5,0.0018925334765354754
ZZP del = 0.030000000000000006,2450.3323112334,3.700946923559726e-5,0.0019106435584274623
ZZP del = 0.030000000000000006,2450.3323112334,3.704629685212787e-5,0.0019040370743232601
ZZP del = 0.030000000000000006,2450.3323112334,3.707529496784826e-5,0.0019003332583170892
ZZP del = 0.030000000000000006,2450.3323112334,3.7072373948142003e-5,0.0018910171292225685
ZZP del = 0.030000000000000006,2450.3323112334,3.708887097978107e-5,0.0018906194856418233
ZZP del = 0.030000000000000006,2450.3323112334,3.7022623189407046e-5,0.0018773510918668977
ZZP del = 0.030000000000000006,2450.3323112334,3.706276385042103e-5,0.0018686739126302157
ZZP del = 0.030000000000000006,2450.3323112334,3.7002871443194274e-5,0.001856774311476197
ZZP del = 0.030000000000000006,2450.3323112334,3.7034473944944696e-5,0.0018421273885467534
ZZP del = 0.030000000000000006,2450.3323112334,3.710207329798367e-5,0.001825838013578741
ZZP del = 0.030000000000000006,2450.3323112334,3.7104562333219787e-5,0.001812708574383759
ZZP del = 0.030000000000000006,2450.3323112334,3.7177295208984604e-5,0.0017869700700350213
ZZP del = 0.030000000000000006,2450.3323112334,3.7189843098001744e-5,0.0017723979918812718
ZZP del = 0.030000000000000006,2450.3323112334,3.720348988856991e-5,0.0017499547150633544
ZZP del = 0.030000000000000006,2450.3323112334,3.7165885158060165e-5,0.0017530761408085832
ZZP del = 0.030000000000000006,2450.3323112334,3.716444783102382e-5,0.0017276577386685314
ZZP del = 0.030000000000000006,2450.3323112334,3.7216840403220136e-5,0.001718738540079309
ZZP del = 0.030000000000000006,2450.3323112334,3.726713046521544e-5,0.0017067164772345048
ZZP del = 0.030000000000000006,2450.3323112334,3.729763842627466e-5,0.001670562025943264
ZZP del = 0.030000000000000006,2450.3323112334,3.732497529114096e-5,0.00165499743377598
ZZP del = 0.030000000000000006,2450.3323112334,3.731151531952251e-5,0.0016225943255637706
ZZP del = 0.030000000000000006,2450.3323112334,3.739183944496888e-5,0.0015957045418472384
ZZP del = 0.030000000000000006,2450.3323112334,3.739158522739357e-5,0.0015848061871751682
ZZP del = 0.030000000000000006,2450.3323112334,3.7488476508092876e-5,0.001580251583366723
ZZP del = 0.030000000000000006,2450.3323112334,3.7554992931646924e-5,0.0015603496548232268
ZZP del = 0.030000000000000006,2450.3323112334,3.757859327481782e-5,0.0015431462930492715
ZZP del = 0.030000000000000006,2450.3323112334,3.7583159005866676e-5,0.0015301647847683045
ZZP del = 0.030000000000000006,2450.3323112334,3.756912660304468e-5,0.001495265626485769
ZZP del = 0.030000000000000006,2450.3323112334,3.750970780539498e-5,0.0015023090183718456
ZZP del = 0.030000000000000006,2450.3323112334,3.7430254441676596e-5,0.0014859293600799949
ZZP del = 0.030000000000000006,2450.3323112334,3.743981373495539e-5,0.0014625828007541878
ZZP del = 0.030000000000000006,2450.3323112334,3.742340269865087e-5,0.0014642317687389235
ZZP del = 0.030000000000000006,2450.3323112334,3.733178314984222e-5,0.0014576160923998552
ZZP del = 0.030000000000000006,2450.3323112334,3.733060801208335e-5,0.0014681958243480792
ZZP del = 0.030000000000000006,2450.3323112334,3.731199260173745e-5,0.0014837793498393105
ZZP del = 0.030000000000000006,2450.3323112334,3.7327226413023574e-5,0.0014723644936023707
ZZP del = 0.030000000000000006,2450.3323112334,3.724100061549939e-5,0.0014584895276471474
ZZP del = 0.030000000000000006,2450.3323112334,3.7186573175460415e-5,0.0014577887949605555
ZZP del = 0.030000000000000006,2450.3323112334,3.718302945689837e-5,0.0014467258422522355
ZZP del = 0.030000000000000006,2450.3323112334,3.729114632152631e-5,0.0014176242769965177
ZZP del = 0.030000000000000006,2450.3323112334,3.731332060190755e-5,0.001418957417308263
ZZP del = 0.030000000000000006,2450.3323112334,3.734140354876193e-5,0.00141762177542299
ZZP del = 0.030000000000000006,2450.3323112334,3.734396533815368e-5,0.001417606768795535
ZZP del = 0.030000000000000006,2450.3323112334,3.736816287282943e-5,0.001426532687974251
ZZP del = 0.030000000000000006,2450.3323112334,3.745363605479211e-5,0.0014313320985565217
ZZP del = 0.030000000000000006,2450.3323112334,3.744128376776753e-5,0.0014156451469208465
ZZP del = 0.030000000000000006,2450.3323112334,3.7426903580346156e-5,0.0013952653941163712
ZZP del = 0.030000000000000006,2450.3323112334,3.7435586514091e-5,0.0013749637944516753
ZZP del = 0.030000000000000006,2450.3323112334,3.744476989446817e-5,0.0013742977968022004
ZZP del = 0.030000000000000006,2450.3323112334,3.7487688804680816e-5,0.0013544273632807064
ZZP del = 0.030000000000000006,2450.3323112334,3.7501835965428885e-5,0.0013405542293736803
ZZP del = 0.030000000000000006,2450.3323112334,3.7522069919183966e-5,0.0013275338646488173
ZZP del = 0.030000000000000006,2450.3323112334,3.751705049931637e-5,0.0013323775785902725
ZZP del = 0.030000000000000006,2450.3323112334,3.7543482493130854e-5,0.0013152099746016356
ZZP del = 0.030000000000000006,2450.3323112334,3.752486609623636e-5,0.0013202648181239553
ZZP del = 0.030000000000000006,2450.3323112334,3.74357937683441e-5,0.0013085554723986173
ZZP del = 0.030000000000000006,2450.3323112334,3.7442728394038754e-5,0.00129722710023935
ZZP del = 0.030000000000000006,2450.3323112334,3.74151788685122e-5,0.0012790992089254081
ZZP del = 0.030000000000000006,2450.3323112334,3.7417129321535364e-5,0.0012721004582988953
ZZP del = 0.030000000000000006,2450.3323112334,3.749086862908246e-5,0.0012679819078421969
ZZP del = 0.030000000000000006,2450.3323112334,3.756726493403698e-5,0.0012712939587897346
ZZP del = 0.030000000000000006,2450.3323112334,3.7493492013898483e-5,0.0012489457412150806
ZZP del = 0.030000000000000006,2450.3323112334,3.75304568466487e-5,0.0012622910579938988
