sampler,runtime,error_mean,error_variance
ZZP del = 0.010000000000000002,72.23252833837,1.5523030086101383e-5,0.0012905045094330852
ZZP del = 0.010000000000000002,72.23252833837,1.4870345934268225e-5,0.0012871179920264989
ZZP del = 0.010000000000000002,72.23252833837,1.4855044998487693e-5,0.0012221303351632117
ZZP del = 0.010000000000000002,72.23252833837,1.407594116688915e-5,0.0011637098963972778
ZZP del = 0.010000000000000002,72.23252833837,1.4015045231659312e-5,0.00112076386499844
ZZP del = 0.010000000000000002,72.23252833837,1.3972774762641837e-5,0.0010812238452883552
ZZP del = 0.010000000000000002,72.23252833837,1.3515552654689482e-5,0.0010419731032201367
ZZP del = 0.010000000000000002,72.23252833837,1.3131869349829776e-5,0.0010346879522131064
ZZP del = 0.010000000000000002,72.23252833837,1.2854860108782104e-5,0.000977628360089649
ZZP del = 0.010000000000000002,72.23252833837,1.2968365699668073e-5,0.000975338447740169
ZZP del = 0.010000000000000002,72.23252833837,1.2513663810864453e-5,0.0009608271925483101
ZZP del = 0.010000000000000002,72.23252833837,1.255016453869458e-5,0.0009772593535105443
ZZP del = 0.010000000000000002,72.23252833837,1.2492924539333853e-5,0.0009388776982213836
ZZP del = 0.010000000000000002,72.23252833837,1.1969336492259488e-5,0.0009038886038107947
ZZP del = 0.010000000000000002,72.23252833837,1.2449093150616371e-5,0.0008807223361240807
ZZP del = 0.010000000000000002,72.23252833837,1.2290169453279992e-5,0.0008340762092818046
ZZP del = 0.010000000000000002,72.23252833837,1.2371397361629133e-5,0.0008080000791521321
ZZP del = 0.010000000000000002,72.23252833837,1.2166587945245107e-5,0.0007743632701667312
ZZP del = 0.010000000000000002,72.23252833837,1.187395444603384e-5,0.0007117853477897579
ZZP del = 0.010000000000000002,72.23252833837,1.152448349520912e-5,0.0006956466320208546
ZZP del = 0.010000000000000002,72.23252833837,1.075986359816142e-5,0.0006964234230472991
ZZP del = 0.010000000000000002,72.23252833837,1.0420216022492155e-5,0.0006728477115069527
ZZP del = 0.010000000000000002,72.23252833837,1.0437555875494383e-5,0.0006715870655987088
ZZP del = 0.010000000000000002,72.23252833837,1.08525513786525e-5,0.0006819666297188415
ZZP del = 0.010000000000000002,72.23252833837,1.0520621462659202e-5,0.0006533045047426027
ZZP del = 0.010000000000000002,72.23252833837,1.0522048291589647e-5,0.0006473562400437026
ZZP del = 0.010000000000000002,72.23252833837,1.0655460327798448e-5,0.0006139191501117707
ZZP del = 0.010000000000000002,72.23252833837,1.0492685719619964e-5,0.0005994353916087069
ZZP del = 0.010000000000000002,72.23252833837,1.0071566543586583e-5,0.0006023732999663646
ZZP del = 0.010000000000000002,72.23252833837,9.931744845431956e-6,0.0006210215596550692
ZZP del = 0.010000000000000002,72.23252833837,9.660889898597824e-6,0.0006252912867043403
ZZP del = 0.010000000000000002,72.23252833837,9.376708628759206e-6,0.0006046818881877343
ZZP del = 0.010000000000000002,72.23252833837,9.221536882690166e-6,0.0005992443750490161
ZZP del = 0.010000000000000002,72.23252833837,8.958004782282488e-6,0.0005936351487145773
ZZP del = 0.010000000000000002,72.23252833837,8.60938041889232e-6,0.00057806102586511
ZZP del = 0.010000000000000002,72.23252833837,8.588301727573371e-6,0.0005524317933122147
ZZP del = 0.010000000000000002,72.23252833837,8.925830169934063e-6,0.0005361986596790983
ZZP del = 0.010000000000000002,72.23252833837,8.563458411521629e-6,0.0005347072130723315
ZZP del = 0.010000000000000002,72.23252833837,8.326435100035361e-6,0.0005222959635818238
ZZP del = 0.010000000000000002,72.23252833837,8.173844570981039e-6,0.000544697364809768
ZZP del = 0.010000000000000002,72.23252833837,8.091443624884368e-6,0.0005439468058464248
ZZP del = 0.010000000000000002,72.23252833837,7.987284800247144e-6,0.0005346069180756749
ZZP del = 0.010000000000000002,72.23252833837,8.293716134660482e-6,0.0005160683679514805
ZZP del = 0.010000000000000002,72.23252833837,8.117505899206484e-6,0.0005114590617121453
ZZP del = 0.010000000000000002,72.23252833837,7.880445190192168e-6,0.0005032437270996616
ZZP del = 0.010000000000000002,72.23252833837,7.99181310274886e-6,0.0004972513513332551
ZZP del = 0.010000000000000002,72.23252833837,7.952340168987054e-6,0.0004887367437554009
ZZP del = 0.010000000000000002,72.23252833837,8.07460560471738e-6,0.0004808162649263839
ZZP del = 0.010000000000000002,72.23252833837,8.183039892154651e-6,0.0004762060089286949
ZZP del = 0.010000000000000002,72.23252833837,8.007914670357058e-6,0.00046332336336782966
ZZP del = 0.010000000000000002,72.23252833837,8.21758777098747e-6,0.0004581595423182869
ZZP del = 0.010000000000000002,72.23252833837,8.446708617306975e-6,0.0004479038077484721
ZZP del = 0.010000000000000002,72.23252833837,8.458207797623612e-6,0.0004312101594446335
ZZP del = 0.010000000000000002,72.23252833837,8.453375988748633e-6,0.00041838090181994846
ZZP del = 0.010000000000000002,72.23252833837,8.007045469458998e-6,0.0004135078422393236
ZZP del = 0.010000000000000002,72.23252833837,7.82405842967388e-6,0.00040896650432395334
ZZP del = 0.010000000000000002,72.23252833837,7.83170312344301e-6,0.000390502040460489
ZZP del = 0.010000000000000002,72.23252833837,7.752678560005214e-6,0.00037936555500656365
ZZP del = 0.010000000000000002,72.23252833837,7.782667465285587e-6,0.0003751745150166091
ZZP del = 0.010000000000000002,72.23252833837,7.642848614752715e-6,0.00035786977218213965
ZZP del = 0.010000000000000002,72.23252833837,7.604806800041292e-6,0.00035216716278762704
ZZP del = 0.010000000000000002,72.23252833837,7.480107359183601e-6,0.00034677816015519044
ZZP del = 0.010000000000000002,72.23252833837,7.262893610444807e-6,0.0003486764287096714
ZZP del = 0.010000000000000002,72.23252833837,7.041603221847944e-6,0.0003428201992166809
ZZP del = 0.010000000000000002,72.23252833837,6.968882081994523e-6,0.000339882640662112
ZZP del = 0.010000000000000002,72.23252833837,6.679517657198786e-6,0.0003396002059516917
ZZP del = 0.010000000000000002,72.23252833837,6.619790553338256e-6,0.0003391893711475212
ZZP del = 0.010000000000000002,72.23252833837,6.510628679527522e-6,0.0003330384175130086
ZZP del = 0.010000000000000002,72.23252833837,6.621337027432763e-6,0.00032568481918830765
ZZP del = 0.010000000000000002,72.23252833837,6.554190267064296e-6,0.00031790663988367986
ZZP del = 0.010000000000000002,72.23252833837,6.420743405092691e-6,0.0003201613159262916
ZZP del = 0.010000000000000002,72.23252833837,6.259834012308394e-6,0.0003188564874391348
ZZP del = 0.010000000000000002,72.23252833837,6.288281074305272e-6,0.0003079645550057037
ZZP del = 0.010000000000000002,72.23252833837,6.256532272987689e-6,0.000302952996133195
ZZP del = 0.010000000000000002,72.23252833837,6.079906336471203e-6,0.0002984534453633308
ZZP del = 0.010000000000000002,72.23252833837,5.764281056977625e-6,0.00030017411964372744
ZZP del = 0.010000000000000002,72.23252833837,5.717878768656997e-6,0.0003059387301831934
ZZP del = 0.010000000000000002,72.23252833837,5.6700781165424365e-6,0.0003047236190637094
ZZP del = 0.010000000000000002,72.23252833837,5.517770062754029e-6,0.00029462237748415567
ZZP del = 0.010000000000000002,72.23252833837,5.397709840603446e-6,0.0002914790730676783
ZZP del = 0.010000000000000002,72.23252833837,5.420264958621215e-6,0.0002921652468344762
ZZP del = 0.010000000000000002,72.23252833837,5.315018261684615e-6,0.0002894487039286418
ZZP del = 0.010000000000000002,72.23252833837,5.198651639765603e-6,0.00029293295403329484
ZZP del = 0.010000000000000002,72.23252833837,5.108069194213681e-6,0.0002892405850700143
ZZP del = 0.010000000000000002,72.23252833837,5.165155797126436e-6,0.00028089734079998497
ZZP del = 0.010000000000000002,72.23252833837,5.225565992016617e-6,0.00027895572063313775
ZZP del = 0.010000000000000002,72.23252833837,5.2288098369165146e-6,0.0002746102364879571
ZZP del = 0.010000000000000002,72.23252833837,5.09890702903262e-6,0.00027490063593247157
ZZP del = 0.010000000000000002,72.23252833837,4.951574616879258e-6,0.0002741186086523344
ZZP del = 0.010000000000000002,72.23252833837,4.906085869559538e-6,0.0002699127686029914
ZZP del = 0.010000000000000002,72.23252833837,4.830439207587442e-6,0.00026675186840419374
ZZP del = 0.010000000000000002,72.23252833837,4.778108861880256e-6,0.00027090634624155703
ZZP del = 0.010000000000000002,72.23252833837,4.7164431266646865e-6,0.00027054985788986416
ZZP del = 0.010000000000000002,72.23252833837,4.733371939008787e-6,0.0002725291648554251
ZZP del = 0.010000000000000002,72.23252833837,4.7351569313473645e-6,0.0002722943790220342
ZZP del = 0.010000000000000002,72.23252833837,4.762396207288678e-6,0.00027259792877204524
ZZP del = 0.010000000000000002,72.23252833837,4.759939788926576e-6,0.00027839217580404236
ZZP del = 0.010000000000000002,72.23252833837,4.728377986301057e-6,0.0002785128953675026
ZZP del = 0.010000000000000002,72.23252833837,4.806052829232754e-6,0.00027784610683664933
ZZP del = 0.010000000000000002,72.23252833837,4.7946282024661225e-6,0.0002681223048255688
ZZP del = 0.010000000000000002,72.23252833837,4.685596897005522e-6,0.0002710930191573529
ZZP del = 0.010000000000000002,72.23252833837,4.736964074831534e-6,0.0002672463124512986
ZZP del = 0.010000000000000002,72.23252833837,4.690004150293127e-6,0.000263815941495143
ZZP del = 0.010000000000000002,72.23252833837,4.659928709870728e-6,0.00025719437192696934
ZZP del = 0.010000000000000002,72.23252833837,4.6031301082330175e-6,0.0002606765520101409
ZZP del = 0.010000000000000002,72.23252833837,4.579461110818271e-6,0.00025341642847466283
ZZP del = 0.010000000000000002,72.23252833837,4.5445960944963114e-6,0.00024649270364322085
ZZP del = 0.010000000000000002,72.23252833837,4.560335321429931e-6,0.0002478751844558083
ZZP del = 0.010000000000000002,72.23252833837,4.497389545696584e-6,0.0002492103484813336
ZZP del = 0.010000000000000002,72.23252833837,4.382066635517768e-6,0.0002482763636984282
ZZP del = 0.010000000000000002,72.23252833837,4.435252556464313e-6,0.00024664471190575474
ZZP del = 0.010000000000000002,72.23252833837,4.380047296716956e-6,0.00024441995845192124
ZZP del = 0.010000000000000002,72.23252833837,4.4751982723171304e-6,0.0002444108184981335
ZZP del = 0.010000000000000002,72.23252833837,4.457500934345729e-6,0.00024219740040159544
ZZP del = 0.010000000000000002,72.23252833837,4.435185674565945e-6,0.0002391550349195425
ZZP del = 0.010000000000000002,72.23252833837,4.55466530004468e-6,0.0002374467507696951
ZZP del = 0.010000000000000002,72.23252833837,4.575600608821251e-6,0.00023697815255035255
ZZP del = 0.010000000000000002,72.23252833837,4.577980759832551e-6,0.00022782106502384572
ZZP del = 0.010000000000000002,72.23252833837,4.512458352351221e-6,0.00022992015525265293
ZZP del = 0.010000000000000002,72.23252833837,4.427045275464776e-6,0.000230247597664231
ZZP del = 0.010000000000000002,72.23252833837,4.354384744495105e-6,0.00023258592482960943
ZZP del = 0.010000000000000002,72.23252833837,4.281763553903494e-6,0.0002324436147218586
ZZP del = 0.010000000000000002,72.23252833837,4.22241101115104e-6,0.0002323017008346009
ZZP del = 0.010000000000000002,72.23252833837,4.249171924444613e-6,0.00022910603523112967
ZZP del = 0.010000000000000002,72.23252833837,4.191868780637295e-6,0.00023339224347132735
ZZP del = 0.010000000000000002,72.23252833837,4.161842209186919e-6,0.00023162944218170435
ZZP del = 0.010000000000000002,72.23252833837,4.118967950963503e-6,0.00023244458976106437
ZZP del = 0.010000000000000002,72.23252833837,4.017040905638563e-6,0.00022592268569731407
ZZP del = 0.010000000000000002,72.23252833837,3.9433183308837055e-6,0.00022479934374080752
ZZP del = 0.010000000000000002,72.23252833837,3.876456711357425e-6,0.00022202239680309166
ZZP del = 0.010000000000000002,72.23252833837,3.843838009989622e-6,0.0002216102036260189
ZZP del = 0.010000000000000002,72.23252833837,3.855738355297196e-6,0.0002197042910334487
ZZP del = 0.010000000000000002,72.23252833837,3.870877003748858e-6,0.00021370430361420496
ZZP del = 0.010000000000000002,72.23252833837,3.891225299178791e-6,0.00020842767640126834
ZZP del = 0.010000000000000002,72.23252833837,3.878856491080783e-6,0.00020536495862736966
ZZP del = 0.010000000000000002,72.23252833837,3.8295619481916134e-6,0.00020454839476030824
ZZP del = 0.010000000000000002,72.23252833837,3.8380934013083435e-6,0.0001976055568062127
ZZP del = 0.010000000000000002,72.23252833837,3.836157052090607e-6,0.0001985954216861429
ZZP del = 0.010000000000000002,72.23252833837,3.82906474493206e-6,0.0002018046978278589
ZZP del = 0.010000000000000002,72.23252833837,3.7048382521878477e-6,0.00019956083462895785
ZZP del = 0.010000000000000002,72.23252833837,3.660007195601398e-6,0.00019947910436993898
ZZP del = 0.010000000000000002,72.23252833837,3.687913814985857e-6,0.00019619964028379965
ZZP del = 0.010000000000000002,72.23252833837,3.7535237836275694e-6,0.00019845537268360793
ZZP del = 0.010000000000000002,72.23252833837,3.5965580944821403e-6,0.0002023079067299729
ZZP del = 0.010000000000000002,72.23252833837,3.5856715240072166e-6,0.00019878378899240823
ZZP del = 0.010000000000000002,72.23252833837,3.5318393167632975e-6,0.00019578069621246398
ZZP del = 0.010000000000000002,72.23252833837,3.521853658790172e-6,0.0001946024715185844
ZZP del = 0.010000000000000002,72.23252833837,3.525582557160809e-6,0.0001894841483138433
ZZP del = 0.010000000000000002,72.23252833837,3.4950635133960467e-6,0.00018895638214907592
ZZP del = 0.010000000000000002,72.23252833837,3.443774270378857e-6,0.0001865228917004602
ZZP del = 0.010000000000000002,72.23252833837,3.411411102310045e-6,0.00018715882296230723
ZZP del = 0.010000000000000002,72.23252833837,3.4184772014066306e-6,0.00018728591827268227
ZZP del = 0.010000000000000002,72.23252833837,3.413537153009162e-6,0.0001833556023516337
ZZP del = 0.010000000000000002,72.23252833837,3.3978934330636455e-6,0.00018113639028077673
ZZP del = 0.010000000000000002,72.23252833837,3.381169574161423e-6,0.00017687003622009954
ZZP del = 0.010000000000000002,72.23252833837,3.431086378111959e-6,0.00017280694080814722
ZZP del = 0.010000000000000002,72.23252833837,3.477572603967859e-6,0.00017311766236053998
ZZP del = 0.010000000000000002,72.23252833837,3.398705433428406e-6,0.00018015629740726144
ZZP del = 0.010000000000000002,72.23252833837,3.3682112110928254e-6,0.00018081467485543443
ZZP del = 0.010000000000000002,72.23252833837,3.4388000002349297e-6,0.00018235569957107564
ZZP del = 0.010000000000000002,72.23252833837,3.4655019668381283e-6,0.0001787926693278398
ZZP del = 0.010000000000000002,72.23252833837,3.4923161313447566e-6,0.0001787000037834198
ZZP del = 0.010000000000000002,72.23252833837,3.478041249959757e-6,0.00017637160012031248
ZZP del = 0.010000000000000002,72.23252833837,3.493612600995599e-6,0.00017679148751763456
ZZP del = 0.010000000000000002,72.23252833837,3.470532673010801e-6,0.00017229931696530312
ZZP del = 0.010000000000000002,72.23252833837,3.427303692629721e-6,0.00016970284385233922
ZZP del = 0.010000000000000002,72.23252833837,3.33479714121023e-6,0.00017144304685363546
ZZP del = 0.010000000000000002,72.23252833837,3.356712010222184e-6,0.00016753584749308663
ZZP del = 0.010000000000000002,72.23252833837,3.440448909106421e-6,0.00016751454265101598
ZZP del = 0.010000000000000002,72.23252833837,3.469990284579831e-6,0.00016915411954349107
ZZP del = 0.010000000000000002,72.23252833837,3.3420838076733255e-6,0.00016700158363273457
ZZP del = 0.010000000000000002,72.23252833837,3.3426253681439927e-6,0.00016646909161413932
ZZP del = 0.010000000000000002,72.23252833837,3.3981575838149587e-6,0.00016799993848628264
ZZP del = 0.010000000000000002,72.23252833837,3.3302155153571688e-6,0.0001651057083222128
ZZP del = 0.010000000000000002,72.23252833837,3.2937178905647853e-6,0.00016517736254345383
ZZP del = 0.010000000000000002,72.23252833837,3.239986058516887e-6,0.0001645182365415183
ZZP del = 0.010000000000000002,72.23252833837,3.2699164611203e-6,0.00016386327059361258
ZZP del = 0.010000000000000002,72.23252833837,3.241240466191574e-6,0.00016264093382664495
ZZP del = 0.010000000000000002,72.23252833837,3.232918693445688e-6,0.00016602773446158713
ZZP del = 0.010000000000000002,72.23252833837,3.2250752129070064e-6,0.00016526805524450663
ZZP del = 0.010000000000000002,72.23252833837,3.2294772350438643e-6,0.00016533745686776936
ZZP del = 0.010000000000000002,72.23252833837,3.2183078365450575e-6,0.00016714258566447108
ZZP del = 0.010000000000000002,72.23252833837,3.1397393733241135e-6,0.00016861849712110333
ZZP del = 0.010000000000000002,72.23252833837,3.241831988756197e-6,0.00016799605788663863
ZZP del = 0.010000000000000002,72.23252833837,3.207467333766065e-6,0.00016836155639312025
ZZP del = 0.010000000000000002,72.23252833837,3.174943928134266e-6,0.00016787261149878152
ZZP del = 0.010000000000000002,72.23252833837,3.164372023052295e-6,0.0001668691602277079
ZZP del = 0.010000000000000002,72.23252833837,3.15201080955042e-6,0.00016541871949603433
ZZP del = 0.010000000000000002,72.23252833837,3.191767561072022e-6,0.00016950237472002468
ZZP del = 0.010000000000000002,72.23252833837,3.2060953692443196e-6,0.0001714602634961863
ZZP del = 0.010000000000000002,72.23252833837,3.175803795225958e-6,0.0001714496168055464
ZZP del = 0.010000000000000002,72.23252833837,3.177822314605257e-6,0.00016760215627884375
ZZP del = 0.010000000000000002,72.23252833837,3.222091420606429e-6,0.0001668930581912765
ZZP del = 0.010000000000000002,72.23252833837,3.2324889157863393e-6,0.00016687496445949804
ZZP del = 0.010000000000000002,72.23252833837,3.232413816091157e-6,0.0001650643261223456
ZZP del = 0.010000000000000002,72.23252833837,3.1903565037379676e-6,0.00016642803774450895
ZZP del = 0.010000000000000002,72.23252833837,3.231564129495994e-6,0.00016458433854670343
ZZP del = 0.010000000000000002,72.23252833837,3.1901745257902027e-6,0.0001629400065836807
ZZP del = 0.010000000000000002,72.23252833837,3.1146092010845225e-6,0.00016180708199043696
ZZP del = 0.010000000000000002,72.23252833837,3.13171636116339e-6,0.00016059795656734907
ZZP del = 0.010000000000000002,72.23252833837,3.1406558537806676e-6,0.00015872170661652242
ZZP del = 0.010000000000000002,72.23252833837,3.1493283385672814e-6,0.00015877778898486453
ZZP del = 0.010000000000000002,72.23252833837,3.192169550454085e-6,0.0001606086067407095
ZZP del = 0.010000000000000002,72.23252833837,3.190160716165791e-6,0.0001592568697626509
ZZP del = 0.010000000000000002,72.23252833837,3.2042849876874577e-6,0.0001592563849152272
ZZP del = 0.010000000000000002,72.23252833837,3.144445326234763e-6,0.00016002584387067288
ZZP del = 0.010000000000000002,72.23252833837,3.152141083259244e-6,0.00015712341946507284
ZZP del = 0.010000000000000002,72.23252833837,3.1128174850914735e-6,0.00015485473268184237
ZZP del = 0.010000000000000002,72.23252833837,3.081458540156903e-6,0.00015571930607988235
ZZP del = 0.010000000000000002,72.23252833837,3.070414629476849e-6,0.0001553493508881123
ZZP del = 0.010000000000000002,72.23252833837,3.006026002919158e-6,0.00015354318750623405
ZZP del = 0.010000000000000002,72.23252833837,2.9887094279968746e-6,0.00015197595476884642
ZZP del = 0.010000000000000002,72.23252833837,2.935584987972494e-6,0.0001498242072130798
ZZP del = 0.010000000000000002,72.23252833837,2.943751242055255e-6,0.00014823799252698135
ZZP del = 0.010000000000000002,72.23252833837,2.9413115129145067e-6,0.00014838933734663483
ZZP del = 0.010000000000000002,72.23252833837,2.9628036096806017e-6,0.0001507659461692645
ZZP del = 0.010000000000000002,72.23252833837,2.9054139310862017e-6,0.00014789903197043116
ZZP del = 0.010000000000000002,72.23252833837,2.9150507743638928e-6,0.00014529897498412436
ZZP del = 0.010000000000000002,72.23252833837,2.93256708856829e-6,0.00014651646203888612
ZZP del = 0.010000000000000002,72.23252833837,2.966501457201937e-6,0.00014362717812840668
ZZP del = 0.010000000000000002,72.23252833837,2.9884987985662177e-6,0.00014103409315850774
ZZP del = 0.010000000000000002,72.23252833837,2.9624767553931034e-6,0.000140394963552961
ZZP del = 0.010000000000000002,72.23252833837,2.9364225812374555e-6,0.00014013226176237784
ZZP del = 0.010000000000000002,72.23252833837,2.948614542244395e-6,0.00014088459808056508
ZZP del = 0.010000000000000002,72.23252833837,2.967288480152808e-6,0.000140856384622172
ZZP del = 0.010000000000000002,72.23252833837,2.9628356747072503e-6,0.00014025105101030184
ZZP del = 0.010000000000000002,72.23252833837,2.9517246622143408e-6,0.00013925171868875525
ZZP del = 0.010000000000000002,72.23252833837,2.93743497558922e-6,0.00013816121518105137
ZZP del = 0.010000000000000002,72.23252833837,2.9401287830099657e-6,0.00013786170515569932
ZZP del = 0.010000000000000002,72.23252833837,2.93229033613684e-6,0.00013681430575332372
ZZP del = 0.010000000000000002,72.23252833837,2.987804191687317e-6,0.00013400741927399747
ZZP del = 0.010000000000000002,72.23252833837,2.946853808784753e-6,0.00013339521297002995
ZZP del = 0.010000000000000002,72.23252833837,2.945142901155317e-6,0.0001350536410754195
ZZP del = 0.010000000000000002,72.23252833837,2.8997955047778434e-6,0.00013535826473777554
ZZP del = 0.010000000000000002,72.23252833837,2.9109499117373213e-6,0.00013508324759748283
ZZP del = 0.010000000000000002,72.23252833837,2.8899234879198594e-6,0.0001359785732591863
ZZP del = 0.010000000000000002,72.23252833837,2.937157391268677e-6,0.0001355547739590722
ZZP del = 0.010000000000000002,72.23252833837,2.9356416486366835e-6,0.0001344277857586892
ZZP del = 0.010000000000000002,72.23252833837,2.9091986351208956e-6,0.00013217319519260332
ZZP del = 0.010000000000000002,72.23252833837,2.897852093263376e-6,0.00013212080134835828
ZZP del = 0.010000000000000002,72.23252833837,2.846521845866223e-6,0.00013248702568919275
ZZP del = 0.010000000000000002,72.23252833837,2.8323596680491813e-6,0.00012957611024885872
ZZP del = 0.010000000000000002,72.23252833837,2.818301418202917e-6,0.0001300290221121724
ZZP del = 0.010000000000000002,72.23252833837,2.788527691601785e-6,0.00012826178895282647
ZZP del = 0.010000000000000002,72.23252833837,2.7820435649687616e-6,0.00012761456835473373
ZZP del = 0.010000000000000002,72.23252833837,2.7787504426628706e-6,0.0001252511904517385
ZZP del = 0.010000000000000002,72.23252833837,2.7622713538763267e-6,0.00012417997721513626
ZZP del = 0.010000000000000002,72.23252833837,2.728766451544679e-6,0.0001229338301038363
ZZP del = 0.010000000000000002,72.23252833837,2.7023100931819427e-6,0.00012053302473688458
ZZP del = 0.010000000000000002,72.23252833837,2.710024789188789e-6,0.00011904711167232761
ZZP del = 0.010000000000000002,72.23252833837,2.6858006659411747e-6,0.00011828029829565547
ZZP del = 0.010000000000000002,72.23252833837,2.620455515812442e-6,0.00011751002859116866
ZZP del = 0.010000000000000002,72.23252833837,2.6011535237393944e-6,0.0001171774565441361
ZZP del = 0.010000000000000002,72.23252833837,2.588320425487589e-6,0.00011505106854345683
ZZP del = 0.010000000000000002,72.23252833837,2.577537056378932e-6,0.00011546686354230736
ZZP del = 0.010000000000000002,72.23252833837,2.5817735747056857e-6,0.00011428782659391023
ZZP del = 0.010000000000000002,72.23252833837,2.58139909405919e-6,0.00011570424819382056
ZZP del = 0.010000000000000002,72.23252833837,2.5650456845762913e-6,0.00011725714201727864
ZZP del = 0.010000000000000002,72.23252833837,2.5833481925415804e-6,0.00011658415493864984
ZZP del = 0.010000000000000002,72.23252833837,2.5593566376265453e-6,0.00011742515830539507
ZZP del = 0.010000000000000002,72.23252833837,2.5780050462210007e-6,0.00011694739722055784
ZZP del = 0.010000000000000002,72.23252833837,2.583205637152677e-6,0.00011775882474392796
ZZP del = 0.010000000000000002,72.23252833837,2.5629143987933806e-6,0.0001179983553049135
ZZP del = 0.010000000000000002,72.23252833837,2.5116259085143796e-6,0.0001164253541635439
ZZP del = 0.010000000000000002,72.23252833837,2.539151529998082e-6,0.00011775721068285113
ZZP del = 0.010000000000000002,72.23252833837,2.5218899069993536e-6,0.00011622263510391377
ZZP del = 0.010000000000000002,72.23252833837,2.492916299543668e-6,0.00011756306218063992
